class,image_path,name,xmax,xmin,ymax,ymin
9.0,4336d5e2a2c60f685e5f873977993bbc.jpg,CLUTTER_SIDEWALK,319.0,-11.0,282.0,165.0
3.0,0af15d2e99c4058ced1d9020f29d926c.jpg,GARBAGE,896.0,707.0,292.0,227.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,446.0,363.0,235.0,171.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,372.0,280.0,234.0,163.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,293.0,167.0,239.0,173.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,99.0,2.0,240.0,187.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,174.0,81.0,225.0,179.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,658.0,561.0,218.0,166.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,713.0,641.0,216.0,176.0
3.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,GARBAGE,552.0,433.0,234.0,155.0
2.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,POTHOLES,350.0,-20.0,545.0,253.0
2.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,POTHOLES,429.0,148.0,565.0,360.0
2.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,POTHOLES,627.0,327.0,556.0,273.0
2.0,fc5340ca3d9889c8af4c93c2b05cf25f.jpg,POTHOLES,989.0,743.0,454.0,277.0
4.0,906bee57e392dae1d98f1360c37be95f.jpg,CONSTRUCTION_ROAD,448.0,-26.0,319.0,203.0
4.0,906bee57e392dae1d98f1360c37be95f.jpg,CONSTRUCTION_ROAD,783.0,273.0,320.0,214.0
4.0,906bee57e392dae1d98f1360c37be95f.jpg,CONSTRUCTION_ROAD,1075.0,553.0,332.0,208.0
9.0,906bee57e392dae1d98f1360c37be95f.jpg,CLUTTER_SIDEWALK,655.0,177.0,427.0,313.0
9.0,906bee57e392dae1d98f1360c37be95f.jpg,CLUTTER_SIDEWALK,1029.0,451.0,441.0,319.0
2.0,7ba738cc9d2ab9c882a12f2bc5962ae2.jpg,POTHOLES,701.0,633.0,249.0,202.0
2.0,7ba738cc9d2ab9c882a12f2bc5962ae2.jpg,POTHOLES,660.0,607.0,270.0,215.0
9.0,eb47905268258eb9ead8ccde10c1cb5e.jpg,CLUTTER_SIDEWALK,564.0,89.0,444.0,212.0
9.0,eb47905268258eb9ead8ccde10c1cb5e.jpg,CLUTTER_SIDEWALK,970.0,415.0,469.0,217.0
3.0,eb47905268258eb9ead8ccde10c1cb5e.jpg,GARBAGE,939.0,822.0,351.0,253.0
2.0,db3d8953e26ef57ddfbba476cc28f9c7.jpg,POTHOLES,423.0,129.0,395.0,213.0
2.0,db3d8953e26ef57ddfbba476cc28f9c7.jpg,POTHOLES,349.0,50.0,502.0,249.0
4.0,472ff194c0e259e1dde9cf6614502783.jpg,CONSTRUCTION_ROAD,241.0,11.0,336.0,176.0
4.0,472ff194c0e259e1dde9cf6614502783.jpg,CONSTRUCTION_ROAD,573.0,100.0,368.0,160.0
4.0,472ff194c0e259e1dde9cf6614502783.jpg,CONSTRUCTION_ROAD,1051.0,380.0,435.0,194.0
4.0,ca5e082bfe88754606c65ba0d068167c.jpg,CONSTRUCTION_ROAD,782.0,617.0,264.0,162.0
4.0,ca5e082bfe88754606c65ba0d068167c.jpg,CONSTRUCTION_ROAD,998.0,709.0,329.0,148.0
4.0,ca5e082bfe88754606c65ba0d068167c.jpg,CONSTRUCTION_ROAD,200.0,-32.0,322.0,172.0
4.0,ca5e082bfe88754606c65ba0d068167c.jpg,CONSTRUCTION_ROAD,357.0,112.0,283.0,161.0
4.0,ca5e082bfe88754606c65ba0d068167c.jpg,CONSTRUCTION_ROAD,554.0,448.0,237.0,177.0
0.0,297747c068d3e49c930090305a903cb5.jpg,GRAFFITI,761.0,604.0,191.0,115.0
2.0,8aba6d38a01b626544dd3797df8eda67.jpg,POTHOLES,439.0,61.0,569.0,226.0
4.0,7c1d9f1774a8d590f0fcfab0f60b3a84.jpg,CONSTRUCTION_ROAD,462.0,11.0,375.0,190.0
4.0,7c1d9f1774a8d590f0fcfab0f60b3a84.jpg,CONSTRUCTION_ROAD,1028.0,245.0,398.0,165.0
4.0,3212883ed85cbaf54df34d82ee255c00.jpg,CONSTRUCTION_ROAD,842.0,610.0,301.0,224.0
4.0,3212883ed85cbaf54df34d82ee255c00.jpg,CONSTRUCTION_ROAD,646.0,507.0,299.0,222.0
4.0,3212883ed85cbaf54df34d82ee255c00.jpg,CONSTRUCTION_ROAD,422.0,241.0,296.0,234.0
3.0,3212883ed85cbaf54df34d82ee255c00.jpg,GARBAGE,540.0,400.0,446.0,351.0
3.0,3212883ed85cbaf54df34d82ee255c00.jpg,GARBAGE,836.0,764.0,449.0,397.0
4.0,16c178ba7a73c03b9200aaca6bf082ed.jpg,CONSTRUCTION_ROAD,353.0,-31.0,290.0,171.0
4.0,16c178ba7a73c03b9200aaca6bf082ed.jpg,CONSTRUCTION_ROAD,729.0,214.0,286.0,166.0
4.0,335b6d73664c09a02310b6f3e50d5f1d.jpg,CONSTRUCTION_ROAD,446.0,23.0,383.0,219.0
4.0,335b6d73664c09a02310b6f3e50d5f1d.jpg,CONSTRUCTION_ROAD,970.0,337.0,427.0,214.0
3.0,9b70bbecd4bc08a51a6a01046de4e2cd.jpg,GARBAGE,168.0,126.0,384.0,340.0
3.0,9b70bbecd4bc08a51a6a01046de4e2cd.jpg,GARBAGE,114.0,42.0,396.0,343.0
3.0,a4b567395b18e4e8ec251f3ff5980b8d.jpg,GARBAGE,658.0,563.0,300.0,230.0
3.0,a4b567395b18e4e8ec251f3ff5980b8d.jpg,GARBAGE,596.0,502.0,281.0,218.0
3.0,a4b567395b18e4e8ec251f3ff5980b8d.jpg,GARBAGE,350.0,245.0,268.0,223.0
2.0,c3db90995f8e6e0fa2fef353a117f30d.jpg,POTHOLES,556.0,454.0,400.0,218.0
2.0,c3db90995f8e6e0fa2fef353a117f30d.jpg,POTHOLES,672.0,454.0,557.0,271.0
3.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,GARBAGE,520.0,454.0,182.0,137.0
3.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,GARBAGE,493.0,375.0,192.0,123.0
3.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,GARBAGE,700.0,572.0,218.0,152.0
3.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,GARBAGE,835.0,737.0,224.0,155.0
9.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,CLUTTER_SIDEWALK,500.0,-83.0,372.0,174.0
9.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,CLUTTER_SIDEWALK,732.0,291.0,350.0,194.0
9.0,816cddbf328f3d5f68cf91ff3e17d26d.jpg,CLUTTER_SIDEWALK,935.0,559.0,390.0,192.0
8.0,93206586fdb0990a49b847e433ee9a56.jpg,SAND_ON_ROAD,833.0,569.0,38.0,-8.0
8.0,93206586fdb0990a49b847e433ee9a56.jpg,SAND_ON_ROAD,356.0,192.0,49.0,-13.0
7.0,f89773856f1cd9686796a784e1744c92.jpg,BAD_BILLBOARD,976.0,864.0,224.0,156.0
7.0,f89773856f1cd9686796a784e1744c92.jpg,BAD_BILLBOARD,908.0,831.0,226.0,171.0
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,786.0,671.0,385.0,319.0
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,853.0,753.0,405.0,336.0
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,972.0,800.0,423.0,315.0
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,497.0,422.0,383.0,327.0
3.0,425d9c33074ed2eee251bf1abe0c5135.jpg,GARBAGE,528.0,437.0,428.0,371.0
4.0,cd6455f99b8d48e5f2fe9fbc7444c61f.jpg,CONSTRUCTION_ROAD,350.0,115.0,291.0,207.0
4.0,cd6455f99b8d48e5f2fe9fbc7444c61f.jpg,CONSTRUCTION_ROAD,605.0,438.0,292.0,206.0
4.0,cd6455f99b8d48e5f2fe9fbc7444c61f.jpg,CONSTRUCTION_ROAD,870.0,582.0,293.0,194.0
4.0,4555b122d0d5379aed1b633291fabfab.jpg,CONSTRUCTION_ROAD,463.0,191.0,274.0,134.0
4.0,4555b122d0d5379aed1b633291fabfab.jpg,CONSTRUCTION_ROAD,366.0,-101.0,334.0,28.0
2.0,4555b122d0d5379aed1b633291fabfab.jpg,POTHOLES,739.0,609.0,270.0,220.0
4.0,be6e5c4688c4ef974a6bf5c1cc50fb8f.jpg,CONSTRUCTION_ROAD,430.0,-89.0,547.0,153.0
4.0,be6e5c4688c4ef974a6bf5c1cc50fb8f.jpg,CONSTRUCTION_ROAD,1088.0,205.0,543.0,140.0
4.0,be6e5c4688c4ef974a6bf5c1cc50fb8f.jpg,CONSTRUCTION_ROAD,529.0,74.0,274.0,37.0
4.0,be6e5c4688c4ef974a6bf5c1cc50fb8f.jpg,CONSTRUCTION_ROAD,819.0,344.0,278.0,116.0
0.0,ac703d0dca281e1a937b52966a27def9.jpg,GRAFFITI,873.0,635.0,273.0,178.0
7.0,189b3a23db6bd33b3ba89838928145af.jpg,BAD_BILLBOARD,607.0,535.0,195.0,158.0
4.0,a29e4a2974fe0f525ac10086eaf45a50.jpg,CONSTRUCTION_ROAD,368.0,-53.0,388.0,86.0
4.0,a29e4a2974fe0f525ac10086eaf45a50.jpg,CONSTRUCTION_ROAD,797.0,196.0,396.0,104.0
4.0,a29e4a2974fe0f525ac10086eaf45a50.jpg,CONSTRUCTION_ROAD,995.0,581.0,386.0,146.0
7.0,3e9458a5d68e37840e71601d506b0aee.jpg,BAD_BILLBOARD,263.0,103.0,170.0,100.0
7.0,3e9458a5d68e37840e71601d506b0aee.jpg,BAD_BILLBOARD,176.0,18.0,162.0,80.0
7.0,6d6541421b2894cf73b8de13aab79572.jpg,BAD_BILLBOARD,495.0,457.0,245.0,195.0
7.0,6d6541421b2894cf73b8de13aab79572.jpg,BAD_BILLBOARD,541.0,473.0,255.0,181.0
7.0,6d6541421b2894cf73b8de13aab79572.jpg,BAD_BILLBOARD,620.0,538.0,241.0,196.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,859.0,750.0,317.0,221.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,666.0,605.0,269.0,205.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,760.0,677.0,269.0,186.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,869.0,750.0,361.0,283.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,644.0,470.0,337.0,226.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,570.0,347.0,333.0,211.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,462.0,307.0,290.0,200.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,583.0,445.0,256.0,148.0
3.0,f7dcf927b5b779f439d44daada4c9eec.jpg,GARBAGE,507.0,253.0,256.0,136.0
3.0,0674d476d09ef77bd17da5c6c8d63c9b.jpg,GARBAGE,697.0,418.0,197.0,29.0
3.0,6c196e90ae7579c95ea50727b75c3fe1.jpg,GARBAGE,351.0,277.0,382.0,309.0
9.0,6c196e90ae7579c95ea50727b75c3fe1.jpg,CLUTTER_SIDEWALK,550.0,-8.0,388.0,289.0
4.0,574c269b3a553d5cdda340a075a230d4.jpg,CONSTRUCTION_ROAD,718.0,281.0,327.0,90.0
4.0,574c269b3a553d5cdda340a075a230d4.jpg,CONSTRUCTION_ROAD,451.0,161.0,307.0,123.0
4.0,574c269b3a553d5cdda340a075a230d4.jpg,CONSTRUCTION_ROAD,312.0,-38.0,297.0,136.0
8.0,b678f321199e8f8eeef81a66de286560.jpg,SAND_ON_ROAD,209.0,105.0,250.0,171.0
8.0,b678f321199e8f8eeef81a66de286560.jpg,SAND_ON_ROAD,155.0,5.0,260.0,147.0
3.0,969fa42de79e2090271ccd5ab1a3b2e9.jpg,GARBAGE,329.0,227.0,234.0,154.0
3.0,969fa42de79e2090271ccd5ab1a3b2e9.jpg,GARBAGE,149.0,44.0,248.0,171.0
3.0,7ad46ee27839b1a7906d8454438400ea.jpg,GARBAGE,491.0,283.0,359.0,253.0
3.0,7ad46ee27839b1a7906d8454438400ea.jpg,GARBAGE,633.0,534.0,271.0,170.0
3.0,7ad46ee27839b1a7906d8454438400ea.jpg,GARBAGE,780.0,618.0,332.0,219.0
3.0,7ad46ee27839b1a7906d8454438400ea.jpg,GARBAGE,513.0,417.0,258.0,187.0
3.0,7ad46ee27839b1a7906d8454438400ea.jpg,GARBAGE,228.0,134.0,263.0,210.0
3.0,189b5fa61f0db2948af6749d0618acd8.jpg,GARBAGE,314.0,236.0,199.0,141.0
3.0,189b5fa61f0db2948af6749d0618acd8.jpg,GARBAGE,864.0,777.0,227.0,169.0
3.0,8e25d8ad8b37371b11f6251bfe8741e6.jpg,GARBAGE,83.0,3.0,322.0,271.0
3.0,8e25d8ad8b37371b11f6251bfe8741e6.jpg,GARBAGE,259.0,218.0,268.0,229.0
3.0,3d9a40f9764ed7cdcea9d6e3431edbb3.jpg,GARBAGE,85.0,-20.0,472.0,344.0
3.0,3d9a40f9764ed7cdcea9d6e3431edbb3.jpg,GARBAGE,319.0,211.0,384.0,328.0
9.0,3d9a40f9764ed7cdcea9d6e3431edbb3.jpg,CLUTTER_SIDEWALK,738.0,138.0,473.0,180.0
9.0,3d9a40f9764ed7cdcea9d6e3431edbb3.jpg,CLUTTER_SIDEWALK,1074.0,461.0,472.0,212.0
3.0,175b0fd3ad386e6afb93b1d6965e3ad7.jpg,GARBAGE,191.0,125.0,278.0,220.0
4.0,49ba697b908db491b0e05ba0d2134643.jpg,CONSTRUCTION_ROAD,947.0,319.0,460.0,136.0
4.0,49ba697b908db491b0e05ba0d2134643.jpg,CONSTRUCTION_ROAD,541.0,107.0,472.0,161.0
4.0,49ba697b908db491b0e05ba0d2134643.jpg,CONSTRUCTION_ROAD,280.0,-22.0,297.0,136.0
3.0,7de4f9392ad49db049fd5220eb0e0e7e.jpg,GARBAGE,446.0,243.0,385.0,293.0
3.0,7de4f9392ad49db049fd5220eb0e0e7e.jpg,GARBAGE,483.0,407.0,376.0,329.0
3.0,7de4f9392ad49db049fd5220eb0e0e7e.jpg,GARBAGE,814.0,711.0,388.0,324.0
9.0,7de4f9392ad49db049fd5220eb0e0e7e.jpg,CLUTTER_SIDEWALK,607.0,65.0,401.0,286.0
9.0,7de4f9392ad49db049fd5220eb0e0e7e.jpg,CLUTTER_SIDEWALK,977.0,371.0,420.0,287.0
3.0,838ec42269fa52a3c884900e62ae2656.jpg,GARBAGE,853.0,779.0,158.0,126.0
3.0,838ec42269fa52a3c884900e62ae2656.jpg,GARBAGE,808.0,703.0,188.0,118.0
3.0,838ec42269fa52a3c884900e62ae2656.jpg,GARBAGE,798.0,704.0,219.0,164.0
3.0,838ec42269fa52a3c884900e62ae2656.jpg,GARBAGE,898.0,698.0,387.0,282.0
3.0,838ec42269fa52a3c884900e62ae2656.jpg,GARBAGE,712.0,596.0,369.0,296.0
0.0,838ec42269fa52a3c884900e62ae2656.jpg,GRAFFITI,945.0,852.0,157.0,101.0
3.0,d712a1fd2f301adb64fa31d3241d33cd.jpg,GARBAGE,353.0,178.0,206.0,100.0
3.0,d712a1fd2f301adb64fa31d3241d33cd.jpg,GARBAGE,204.0,93.0,187.0,119.0
3.0,d712a1fd2f301adb64fa31d3241d33cd.jpg,GARBAGE,148.0,11.0,200.0,109.0
4.0,d712a1fd2f301adb64fa31d3241d33cd.jpg,CONSTRUCTION_ROAD,487.0,1.0,343.0,140.0
4.0,d712a1fd2f301adb64fa31d3241d33cd.jpg,CONSTRUCTION_ROAD,1118.0,221.0,393.0,116.0
8.0,ab49d88508bdee1185d35c8700ca0df1.jpg,SAND_ON_ROAD,914.0,730.0,250.0,145.0
3.0,d96c8a48398822076b5fab0ca2b263c2.jpg,GARBAGE,427.0,251.0,203.0,66.0
10.0,d96c8a48398822076b5fab0ca2b263c2.jpg,UNKEPT_FACADE,283.0,24.0,187.0,54.0
0.0,d96c8a48398822076b5fab0ca2b263c2.jpg,GRAFFITI,385.0,64.0,117.0,-11.0
3.0,cafea5013efae72226aafb18e8f25809.jpg,GARBAGE,1027.0,733.0,394.0,256.0
9.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,CLUTTER_SIDEWALK,261.0,-19.0,300.0,192.0
9.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,CLUTTER_SIDEWALK,652.0,235.0,313.0,178.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,565.0,509.0,189.0,161.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,516.0,463.0,193.0,156.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,462.0,410.0,199.0,155.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,66.0,29.0,188.0,163.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,199.0,134.0,197.0,165.0
3.0,292f90ce6ab570ae3c8ac17fd4bd501f.jpg,GARBAGE,411.0,366.0,192.0,158.0
4.0,165b67fcbe2adc6dd470ab939c854d8f.jpg,CONSTRUCTION_ROAD,379.0,274.0,221.0,142.0
4.0,165b67fcbe2adc6dd470ab939c854d8f.jpg,CONSTRUCTION_ROAD,240.0,6.0,274.0,72.0
3.0,056b0b16c637a63492aecaa8399472a1.jpg,GARBAGE,790.0,668.0,338.0,264.0
3.0,056b0b16c637a63492aecaa8399472a1.jpg,GARBAGE,704.0,597.0,338.0,259.0
3.0,056b0b16c637a63492aecaa8399472a1.jpg,GARBAGE,866.0,740.0,364.0,292.0
3.0,056b0b16c637a63492aecaa8399472a1.jpg,GARBAGE,870.0,766.0,404.0,343.0
0.0,44af640cb55aff4bed79c72ca8cdcc18.jpg,GRAFFITI,544.0,476.0,248.0,198.0
0.0,44af640cb55aff4bed79c72ca8cdcc18.jpg,GRAFFITI,524.0,424.0,259.0,199.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,587.0,357.0,381.0,274.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,914.0,816.0,411.0,360.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,857.0,754.0,386.0,322.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,669.0,576.0,381.0,320.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,330.0,226.0,372.0,321.0
3.0,1e351be68edacf6a532d103380b3e3e7.jpg,GARBAGE,85.0,27.0,349.0,289.0
5.0,8591cae833013c275e6aecffee276666.jpg,BROKEN_SIGNAGE,701.0,531.0,329.0,-1.0
4.0,1f4e58a95bdf3aea987b74bfafda082d.jpg,CONSTRUCTION_ROAD,476.0,-81.0,391.0,97.0
4.0,1f4e58a95bdf3aea987b74bfafda082d.jpg,CONSTRUCTION_ROAD,771.0,296.0,344.0,150.0
4.0,1f4e58a95bdf3aea987b74bfafda082d.jpg,CONSTRUCTION_ROAD,1032.0,571.0,413.0,114.0
3.0,c7a179110cd0cc34a9a8f970fdc0c174.jpg,GARBAGE,212.0,155.0,350.0,285.0
9.0,ff012b0f4aaac6f70bc196fb20c02b25.jpg,CLUTTER_SIDEWALK,248.0,-44.0,259.0,159.0
9.0,ff012b0f4aaac6f70bc196fb20c02b25.jpg,CLUTTER_SIDEWALK,634.0,180.0,275.0,161.0
3.0,ff012b0f4aaac6f70bc196fb20c02b25.jpg,GARBAGE,122.0,43.0,218.0,174.0
3.0,ff012b0f4aaac6f70bc196fb20c02b25.jpg,GARBAGE,186.0,90.0,221.0,171.0
3.0,1a360b52707c658aee125e14ea7faf5a.jpg,GARBAGE,828.0,728.0,307.0,238.0
3.0,4d4f1d3acb287df727c2839cac676442.jpg,GARBAGE,1057.0,606.0,403.0,116.0
3.0,4d4f1d3acb287df727c2839cac676442.jpg,GARBAGE,808.0,498.0,411.0,104.0
3.0,4d4f1d3acb287df727c2839cac676442.jpg,GARBAGE,630.0,396.0,377.0,153.0
3.0,4d4f1d3acb287df727c2839cac676442.jpg,GARBAGE,499.0,279.0,347.0,195.0
3.0,4d4f1d3acb287df727c2839cac676442.jpg,GARBAGE,367.0,280.0,295.0,215.0
3.0,53878c99524cf5f2fff8470ac3d33a07.jpg,GARBAGE,803.0,707.0,274.0,204.0
3.0,5235b7a1aef39d0539839873d5a3418a.jpg,GARBAGE,602.0,559.0,206.0,165.0
3.0,5235b7a1aef39d0539839873d5a3418a.jpg,GARBAGE,673.0,622.0,182.0,141.0
2.0,85321eaed50e272a96dbe01e820b7835.jpg,POTHOLES,739.0,598.0,253.0,180.0
2.0,85321eaed50e272a96dbe01e820b7835.jpg,POTHOLES,584.0,510.0,253.0,200.0
3.0,080b2bf6f02ad0ee43e9642ee99653d6.jpg,GARBAGE,199.0,-25.0,330.0,177.0
3.0,080b2bf6f02ad0ee43e9642ee99653d6.jpg,GARBAGE,260.0,123.0,296.0,195.0
3.0,080b2bf6f02ad0ee43e9642ee99653d6.jpg,GARBAGE,376.0,277.0,292.0,224.0
10.0,1b27e5169ed6e0570558b220540fdae2.jpg,UNKEPT_FACADE,767.0,593.0,306.0,184.0
10.0,1b27e5169ed6e0570558b220540fdae2.jpg,UNKEPT_FACADE,918.0,687.0,327.0,188.0
0.0,1b27e5169ed6e0570558b220540fdae2.jpg,GRAFFITI,585.0,436.0,242.0,162.0
0.0,1b27e5169ed6e0570558b220540fdae2.jpg,GRAFFITI,639.0,567.0,227.0,173.0
4.0,b518ab2d608ba3e124dc421e35519d1c.jpg,CONSTRUCTION_ROAD,1133.0,330.0,375.0,71.0
4.0,b518ab2d608ba3e124dc421e35519d1c.jpg,CONSTRUCTION_ROAD,470.0,184.0,267.0,109.0
4.0,b518ab2d608ba3e124dc421e35519d1c.jpg,CONSTRUCTION_ROAD,364.0,-74.0,343.0,81.0
4.0,6fc5dcd6562b210874a15ed2ee774938.jpg,CONSTRUCTION_ROAD,1219.0,141.0,217.0,28.0
3.0,982261aad09d9c5813d1f94bc8d0e40e.jpg,GARBAGE,799.0,665.0,510.0,386.0
3.0,6135cca1e92a66f9b614bea84de7faaa.jpg,GARBAGE,584.0,422.0,380.0,245.0
3.0,6135cca1e92a66f9b614bea84de7faaa.jpg,GARBAGE,809.0,615.0,389.0,290.0
3.0,6135cca1e92a66f9b614bea84de7faaa.jpg,GARBAGE,467.0,364.0,483.0,386.0
9.0,6135cca1e92a66f9b614bea84de7faaa.jpg,CLUTTER_SIDEWALK,513.0,-121.0,514.0,160.0
9.0,6135cca1e92a66f9b614bea84de7faaa.jpg,CLUTTER_SIDEWALK,1033.0,223.0,552.0,167.0
7.0,50255e139f302914ab7e7b6b07582ab7.jpg,BAD_BILLBOARD,748.0,473.0,188.0,80.0
3.0,0cfadfcfa6279ee6623d3bcb8d189cfe.jpg,GARBAGE,598.0,497.0,394.0,317.0
0.0,d930d1fb2576eb34803665c8684691e0.jpg,GRAFFITI,841.0,713.0,242.0,166.0
0.0,d930d1fb2576eb34803665c8684691e0.jpg,GRAFFITI,912.0,805.0,244.0,169.0
2.0,d930d1fb2576eb34803665c8684691e0.jpg,POTHOLES,434.0,297.0,295.0,213.0
2.0,d930d1fb2576eb34803665c8684691e0.jpg,POTHOLES,375.0,246.0,353.0,254.0
3.0,5ade5042c2c0b91c5035962a56d621ac.jpg,GARBAGE,631.0,495.0,319.0,225.0
3.0,5ade5042c2c0b91c5035962a56d621ac.jpg,GARBAGE,399.0,321.0,274.0,211.0
9.0,5ade5042c2c0b91c5035962a56d621ac.jpg,CLUTTER_SIDEWALK,353.0,-82.0,334.0,192.0
9.0,5ade5042c2c0b91c5035962a56d621ac.jpg,CLUTTER_SIDEWALK,1007.0,437.0,337.0,189.0
2.0,77d8b6f6f50bfee7a33f90e50fad83e1.jpg,POTHOLES,541.0,315.0,329.0,201.0
2.0,77d8b6f6f50bfee7a33f90e50fad83e1.jpg,POTHOLES,339.0,205.0,321.0,225.0
2.0,77d8b6f6f50bfee7a33f90e50fad83e1.jpg,POTHOLES,266.0,139.0,390.0,269.0
9.0,5ed6c0ddafe2d664cbb69c37bd0f7fe9.jpg,CLUTTER_SIDEWALK,964.0,435.0,547.0,238.0
9.0,5ed6c0ddafe2d664cbb69c37bd0f7fe9.jpg,CLUTTER_SIDEWALK,328.0,-32.0,582.0,406.0
3.0,5ed6c0ddafe2d664cbb69c37bd0f7fe9.jpg,GARBAGE,291.0,48.0,560.0,459.0
3.0,5ed6c0ddafe2d664cbb69c37bd0f7fe9.jpg,GARBAGE,663.0,453.0,454.0,352.0
3.0,5ed6c0ddafe2d664cbb69c37bd0f7fe9.jpg,GARBAGE,863.0,638.0,474.0,369.0
7.0,2d3ed836a072009153a0910b90c7dc77.jpg,BAD_BILLBOARD,244.0,49.0,183.0,36.0
3.0,2d3ed836a072009153a0910b90c7dc77.jpg,GARBAGE,58.0,-1.0,317.0,275.0
3.0,2d3ed836a072009153a0910b90c7dc77.jpg,GARBAGE,32.0,-10.0,347.0,284.0
0.0,ae2d515c8e030551c27d9ad2b76122ee.jpg,GRAFFITI,595.0,335.0,164.0,25.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,327.0,199.0,398.0,274.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,286.0,108.0,485.0,329.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,637.0,488.0,473.0,319.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,576.0,475.0,367.0,252.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,308.0,231.0,298.0,256.0
2.0,a96ddbf796dcfbb140cd2b71b0095839.jpg,POTHOLES,487.0,405.0,246.0,200.0
7.0,37d8da0fafa9a38e3ea73bd1159993a4.jpg,BAD_BILLBOARD,718.0,604.0,177.0,93.0
7.0,37d8da0fafa9a38e3ea73bd1159993a4.jpg,BAD_BILLBOARD,607.0,534.0,213.0,137.0
7.0,37d8da0fafa9a38e3ea73bd1159993a4.jpg,BAD_BILLBOARD,680.0,552.0,189.0,125.0
0.0,30b6ea8b8d90b61cbbd13b2afe26529f.jpg,GRAFFITI,380.0,154.0,228.0,119.0
0.0,30b6ea8b8d90b61cbbd13b2afe26529f.jpg,GRAFFITI,58.0,-7.0,214.0,109.0
9.0,40878e624c7b7c6cfe34451b2f36ecd9.jpg,CLUTTER_SIDEWALK,342.0,163.0,317.0,207.0
9.0,40878e624c7b7c6cfe34451b2f36ecd9.jpg,CLUTTER_SIDEWALK,260.0,-24.0,383.0,235.0
9.0,17fac560bf3422ec83fda9eb3b77afe2.jpg,CLUTTER_SIDEWALK,389.0,-83.0,303.0,173.0
9.0,17fac560bf3422ec83fda9eb3b77afe2.jpg,CLUTTER_SIDEWALK,865.0,273.0,325.0,180.0
7.0,e1147eaf96d90e075b85a2243e9c27ea.jpg,BAD_BILLBOARD,764.0,-200.0,122.0,-26.0
3.0,e1147eaf96d90e075b85a2243e9c27ea.jpg,GARBAGE,297.0,-31.0,224.0,113.0
3.0,e1147eaf96d90e075b85a2243e9c27ea.jpg,GARBAGE,251.0,100.0,285.0,219.0
